Fine validità (UTC)	wndDir	wndSpeed										
02/02/2018 20:00:00	16	0.9										
02/02/2018 21:00:00	113	1										
02/02/2018 22:00:00	213	3.6										
02/02/2018 23:00:00	229	3.2										
03/02/2018 00:00:00	253	3.2										
03/02/2018 01:00:00	247	5.2										
03/02/2018 02:00:00	251	4.7										
03/02/2018 03:00:00	314	2										
03/02/2018 04:00:00	15	4.2										
03/02/2018 05:00:00	347	2.6										
03/02/2018 06:00:00	325	2.5										
03/02/2018 07:00:00	318	1.7										
03/02/2018 08:00:00	276	2.4										
03/02/2018 09:00:00	280	1.6										
03/02/2018 10:00:00	326	2.1										
03/02/2018 11:00:00	277	2.3										
03/02/2018 12:00:00	263	2.7										
03/02/2018 13:00:00	291	1.7										
03/02/2018 14:00:00	253	2.6										
03/02/2018 15:00:00	259	3.1										
03/02/2018 16:00:00	247	2.4										
03/02/2018 17:00:00	241	2.3										
03/02/2018 18:00:00	229	1.7										
03/02/2018 19:00:00	213	3.2										
03/02/2018 20:00:00	221	3.6										
03/02/2018 21:00:00	224	1.5										
03/02/2018 22:00:00	216	2.3										
03/02/2018 23:00:00	215	2.8										
04/02/2018 00:00:00	212	3.6										
04/02/2018 01:00:00	207	2.3										
04/02/2018 02:00:00	229	1.5										
04/02/2018 03:00:00	183	0.7										
04/02/2018 04:00:00	204	2.5										
04/02/2018 05:00:00	354	0.9										
04/02/2018 06:00:00	21	1										
04/02/2018 07:00:00	349	0.7										
04/02/2018 08:00:00	335	0.3										
04/02/2018 09:00:00	57	1.6										
04/02/2018 10:00:00	115	2										
04/02/2018 11:00:00	79	2.1										
04/02/2018 12:00:00	100	2.3										
04/02/2018 13:00:00	144	1.6										
04/02/2018 14:00:00	77	2.4										
04/02/2018 15:00:00	65	2.5										
04/02/2018 16:00:00	85	3.5										
04/02/2018 17:00:00	104	2.7										
04/02/2018 18:00:00	101	3.3										
04/02/2018 19:00:00	115	2.5										
04/02/2018 20:00:00	109	2										
04/02/2018 21:00:00	98	1.6										
04/02/2018 22:00:00	219	1.4										
04/02/2018 23:00:00	232	1.2										
05/02/2018 00:00:00	233	0.9										
05/02/2018 01:00:00	217	1.6										
05/02/2018 02:00:00	224	0.9										
05/02/2018 03:00:00	221	1.4										
05/02/2018 04:00:00	159	0.9										
05/02/2018 05:00:00	238	1.4										
05/02/2018 06:00:00	245	0.5										
05/02/2018 07:00:00	229	2										
05/02/2018 08:00:00	253	0.8										
05/02/2018 09:00:00	352	0.9										
05/02/2018 10:00:00	354	1.3										
05/02/2018 11:00:00	74	2.3										
05/02/2018 12:00:00	62	2.9										
05/02/2018 13:00:00	89	3.3										
05/02/2018 14:00:00	61	3.5										
05/02/2018 15:00:00	87	3.2										
05/02/2018 16:00:00	101	2.1										
05/02/2018 17:00:00	76	1.3										
05/02/2018 18:00:00	270	1.5										
05/02/2018 19:00:00	232	0.9										
05/02/2018 20:00:00	72	1.4										
05/02/2018 21:00:00	61	0.7										
05/02/2018 22:00:00	356	0.8										
05/02/2018 23:00:00	255	1.3										
06/02/2018 00:00:00	240	0.8										
06/02/2018 01:00:00	265	1.8										
06/02/2018 02:00:00	262	2.4										
06/02/2018 03:00:00	255	1.9										
06/02/2018 04:00:00	258	2.6										
06/02/2018 05:00:00	256	2.4										
06/02/2018 06:00:00	298	1.2										
06/02/2018 07:00:00	270	1.6										
06/02/2018 08:00:00	289	1.1										
06/02/2018 09:00:00	292	1										
06/02/2018 10:00:00	1	1.2										
06/02/2018 11:00:00	343	1.1										
06/02/2018 12:00:00	319	1.3										
06/02/2018 13:00:00	260	1.9										
06/02/2018 14:00:00	272	2.3										
06/02/2018 15:00:00	272	2.8										
06/02/2018 16:00:00	260	3.8										
06/02/2018 17:00:00	263	2										
06/02/2018 18:00:00	254	3.4										
06/02/2018 19:00:00	254	2.3										
06/02/2018 20:00:00	261	2.4										
06/02/2018 21:00:00	255	3.7										
06/02/2018 22:00:00	261	2.7										
06/02/2018 23:00:00	247	3.8										
07/02/2018 00:00:00	261	3.8										
07/02/2018 01:00:00	262	3.4										
07/02/2018 02:00:00	263	3.2										
07/02/2018 03:00:00	263	3.6										
07/02/2018 04:00:00	264	3.4										
07/02/2018 05:00:00	264	3.3										
07/02/2018 06:00:00	276	2.3										
07/02/2018 07:00:00	266	1.4										
07/02/2018 08:00:00	275	2.2										
07/02/2018 09:00:00	267	2.6										
07/02/2018 10:00:00	273	3.2										
07/02/2018 11:00:00	271	2.3										
07/02/2018 12:00:00	262	2.7										
07/02/2018 13:00:00	262	3.4										
07/02/2018 14:00:00	275	1.9										
07/02/2018 15:00:00	255	2.3										
07/02/2018 16:00:00	249	2.6										
07/02/2018 17:00:00	229	2.6										
07/02/2018 18:00:00	227	3										
07/02/2018 19:00:00	218	2.2										
07/02/2018 20:00:00	216	3.1										
07/02/2018 21:00:00	232	2.1										
07/02/2018 22:00:00	226	2.7										
07/02/2018 23:00:00	224	3.4										
08/02/2018 00:00:00	210	3.8										
08/02/2018 01:00:00	212	4.8										
08/02/2018 02:00:00	220	2.2										
08/02/2018 03:00:00	238	2										
08/02/2018 04:00:00	227	2.9										
08/02/2018 05:00:00	208	2.1										
08/02/2018 06:00:00	229	2.4										
08/02/2018 07:00:00	249	1.5										
08/02/2018 08:00:00	233	1										
08/02/2018 09:00:00	4	0.9										
08/02/2018 10:00:00	356	0.9										
08/02/2018 11:00:00	2	1.4										
08/02/2018 12:00:00	13	1.8										
08/02/2018 13:00:00	9	2.3										
08/02/2018 14:00:00	27	1.2										
08/02/2018 15:00:00	54	1.7										
08/02/2018 16:00:00	40	1.6										
08/02/2018 17:00:00	58	1.1										
08/02/2018 18:00:00	149	1.4										
08/02/2018 19:00:00	227	1.1										
08/02/2018 20:00:00	223	1.2										
08/02/2018 21:00:00	218	1.1										
08/02/2018 22:00:00	218	2.6										
08/02/2018 23:00:00	212	4.1										
09/02/2018 00:00:00	219	2.6										
09/02/2018 01:00:00	227	2.9										
09/02/2018 02:00:00	256	2.3										
09/02/2018 03:00:00	255	0.9										
09/02/2018 04:00:00	250	0.8										
09/02/2018 05:00:00	224	1.6										
09/02/2018 06:00:00	231	0.5										
09/02/2018 07:00:00	225	1										
09/02/2018 08:00:00	234	1.6										
09/02/2018 09:00:00	244	1.4										
09/02/2018 10:00:00	249	0.9										
09/02/2018 11:00:00	197	0.8										
09/02/2018 12:00:00	360	2.6										
09/02/2018 13:00:00	6	1.4										
09/02/2018 14:00:00	24	1.8										
09/02/2018 15:00:00	41	2.4										
09/02/2018 16:00:00	69	3										
09/02/2018 17:00:00	93	2.5										
09/02/2018 18:00:00	118	2.1										
09/02/2018 19:00:00	131	2										
09/02/2018 20:00:00	174	1										
09/02/2018 21:00:00	213	0.4										
09/02/2018 22:00:00	236	0.8										
09/02/2018 23:00:00	224	1.8										
10/02/2018 00:00:00	216	2										
10/02/2018 01:00:00	214	3.2										
10/02/2018 02:00:00	215	2.8										
10/02/2018 03:00:00	223	2.3										
10/02/2018 04:00:00	242	1.8										
10/02/2018 05:00:00	232	2.5										
10/02/2018 06:00:00	232	2.5										
10/02/2018 07:00:00	296	0.4										
10/02/2018 08:00:00	291	1										
10/02/2018 09:00:00	254	3.1										
10/02/2018 10:00:00	252	2.9										
10/02/2018 11:00:00	269	2										
10/02/2018 12:00:00	270	2										
10/02/2018 13:00:00	290	1.4										
10/02/2018 14:00:00	332	1.5										
10/02/2018 15:00:00	286	1.6										
10/02/2018 16:00:00	294	1.3										
10/02/2018 17:00:00	274	1.4										
10/02/2018 18:00:00	246	2.4										
10/02/2018 19:00:00	235	1.3										
10/02/2018 20:00:00	240	1.5										
10/02/2018 21:00:00	257	1										
10/02/2018 22:00:00	261	1.5										
10/02/2018 23:00:00	245	2.1										
11/02/2018 00:00:00	236	1.6										
11/02/2018 01:00:00	236	1										
11/02/2018 02:00:00	243	1.4										
11/02/2018 03:00:00	238	1.2										
11/02/2018 04:00:00	295	0.4										
11/02/2018 05:00:00	249	1.6										
11/02/2018 06:00:00	239	1.3										
11/02/2018 07:00:00	216	1										
11/02/2018 08:00:00	310	0.7										
11/02/2018 09:00:00	10	0.5										
11/02/2018 10:00:00	33	0.6										
11/02/2018 11:00:00	178	0.9										
11/02/2018 12:00:00	43	0.9										
11/02/2018 13:00:00	298	1.3										
11/02/2018 14:00:00	66	1.7										
11/02/2018 15:00:00	86	2.2										
11/02/2018 16:00:00	94	2.7										
11/02/2018 17:00:00	97	3.8										
11/02/2018 18:00:00	118	2.9										
11/02/2018 19:00:00	103	3.5										
11/02/2018 20:00:00	135	2										
11/02/2018 21:00:00	220	0.8										
11/02/2018 22:00:00	208	1.9										
11/02/2018 23:00:00	272	0.5										
12/02/2018 00:00:00	36	0.9										
12/02/2018 01:00:00	301	0.3										
12/02/2018 02:00:00	123	1										
12/02/2018 03:00:00	194	0.3										
12/02/2018 04:00:00	291	0.6										
12/02/2018 05:00:00	1	1.6										
12/02/2018 06:00:00	352	1.6										
12/02/2018 07:00:00	272	1										
12/02/2018 08:00:00	273	1.3										
12/02/2018 09:00:00	272	2										
12/02/2018 10:00:00	275	2										
12/02/2018 11:00:00	252	3.1										
12/02/2018 12:00:00	353	2.3										
12/02/2018 13:00:00	344	0.5										
12/02/2018 14:00:00	273	1.7										
12/02/2018 15:00:00	273	1.8										
12/02/2018 16:00:00	251	2.6										
12/02/2018 17:00:00	272	1.7										
12/02/2018 18:00:00	293	1.2										
12/02/2018 19:00:00	243	1.9										
12/02/2018 20:00:00	267	2.3										
12/02/2018 21:00:00	8	3.2										
12/02/2018 22:00:00	357	2.5										
12/02/2018 23:00:00	1	2.7										
13/02/2018 00:00:00	344	1.4										
13/02/2018 01:00:00	263	1										
13/02/2018 02:00:00	245	1.3										
13/02/2018 03:00:00	344	0.8										
13/02/2018 04:00:00	324	0.8										
13/02/2018 05:00:00	261	1.7										
13/02/2018 06:00:00	267	1.8										
13/02/2018 07:00:00	261	2.5										
13/02/2018 08:00:00	264	2.8										
13/02/2018 09:00:00	262	2.4										
13/02/2018 10:00:00	284	1.1										
13/02/2018 11:00:00	296	1.3										
13/02/2018 12:00:00	350	1.8										
13/02/2018 13:00:00	238	2.7										
13/02/2018 14:00:00	240	3.1										
13/02/2018 15:00:00	223	2.8										
13/02/2018 16:00:00	228	2.2										
13/02/2018 17:00:00	217	3.1										
13/02/2018 18:00:00	212	4.2										
13/02/2018 19:00:00	213	4.2										
13/02/2018 20:00:00	197	2.2										
13/02/2018 21:00:00	210	2.7										
13/02/2018 22:00:00	205	3										
13/02/2018 23:00:00	218	2.7										
14/02/2018 00:00:00	238	0.8										
14/02/2018 01:00:00	229	1.8										
14/02/2018 02:00:00	234	0.4										
14/02/2018 03:00:00	300	0.6										
14/02/2018 04:00:00	225	1.9										
14/02/2018 05:00:00	227	0.9										
14/02/2018 06:00:00	232	2										
14/02/2018 07:00:00	235	2.1										
14/02/2018 08:00:00	281	1.3										
14/02/2018 09:00:00	267	2.4										
14/02/2018 10:00:00	320	1.3										
14/02/2018 11:00:00	325	1.3										
14/02/2018 12:00:00	14	1.3										
14/02/2018 13:00:00	343	1.7										
14/02/2018 14:00:00	331	1.2										
14/02/2018 15:00:00	283	0.8										
14/02/2018 16:00:00	348	1.8										
14/02/2018 17:00:00	9	1.6										
14/02/2018 18:00:00	204	1.1										
14/02/2018 19:00:00	217	2.1										
14/02/2018 20:00:00	206	1.8										
14/02/2018 21:00:00	214	3.2										
14/02/2018 22:00:00	213	3.5										
14/02/2018 23:00:00	212	3.8										
15/02/2018 00:00:00	213	3.8										
15/02/2018 01:00:00	212	3.8										
15/02/2018 02:00:00	212	3.7										
15/02/2018 03:00:00	211	3.9										
15/02/2018 04:00:00	212	4.3										
15/02/2018 05:00:00	211	4										
15/02/2018 06:00:00	211	4.1										
15/02/2018 07:00:00	220	3.4										
15/02/2018 08:00:00	230	1.5										
15/02/2018 09:00:00	360	0.6										
15/02/2018 10:00:00	10	1.3										
15/02/2018 11:00:00	30	1.9										
15/02/2018 12:00:00	43	2.4										
15/02/2018 13:00:00	35	2.4										
15/02/2018 14:00:00	31	2.1										
15/02/2018 15:00:00	4	2.3										
15/02/2018 16:00:00	57	0.9										
15/02/2018 17:00:00	357	0.8										
15/02/2018 18:00:00	211	0.9										
15/02/2018 19:00:00	193	1.1										
15/02/2018 20:00:00	214	1.8										
15/02/2018 21:00:00	206	1.8										
15/02/2018 22:00:00	230	1										
15/02/2018 23:00:00	223	1.5										
16/02/2018 00:00:00	222	1.9										
16/02/2018 01:00:00	217	1.6										
16/02/2018 02:00:00	221	2.6										
16/02/2018 03:00:00	219	3										
16/02/2018 04:00:00	222	2.7										
16/02/2018 05:00:00	228	3										
16/02/2018 06:00:00	230	2.7										
16/02/2018 07:00:00	219	2.6										
16/02/2018 08:00:00	214	2.9										
16/02/2018 09:00:00	218	1.7										
16/02/2018 10:00:00	255	1.2										
16/02/2018 11:00:00	358	1.3										
16/02/2018 12:00:00	10	1.1										
16/02/2018 13:00:00	7	2										
16/02/2018 14:00:00	59	1.5										
16/02/2018 15:00:00	12	1.8										
16/02/2018 16:00:00	57	1.7										
16/02/2018 17:00:00	93	2.5										
16/02/2018 18:00:00	87	1.5										
16/02/2018 19:00:00	95	0.7										
16/02/2018 20:00:00	224	0.9										
16/02/2018 21:00:00	286	0.5										
16/02/2018 22:00:00	246	1.1										
16/02/2018 23:00:00	251	1.3										
17/02/2018 00:00:00	9	0.4										
17/02/2018 01:00:00	267	0.4										
17/02/2018 02:00:00	234	0.4										
17/02/2018 03:00:00	229	1.4										
17/02/2018 04:00:00	340	0.5										
17/02/2018 05:00:00	353	0.4										
17/02/2018 06:00:00	253	0.5										
17/02/2018 07:00:00	224	1.1										
17/02/2018 08:00:00	346	1										
17/02/2018 09:00:00	318	1										
17/02/2018 10:00:00	293	0.9										
17/02/2018 11:00:00	357	1.2										
17/02/2018 12:00:00	270	1.4										
17/02/2018 13:00:00	343	0.9										
17/02/2018 14:00:00	252	0.6										
17/02/2018 15:00:00	325	0.9										
17/02/2018 16:00:00	323	0.7										
17/02/2018 17:00:00	6	0.9										
17/02/2018 18:00:00	329	0.6										
17/02/2018 19:00:00	308	0.6										
17/02/2018 20:00:00	11	0.7										
17/02/2018 21:00:00	350	0.7										
17/02/2018 22:00:00	349	0.8										
17/02/2018 23:00:00	357	1.2										
18/02/2018 00:00:00	4	1.3										
18/02/2018 01:00:00	4	0.7										
18/02/2018 02:00:00	331	0.7										
18/02/2018 03:00:00	270	1.3										
18/02/2018 04:00:00	258	2.3										
18/02/2018 05:00:00	284	1.3										
18/02/2018 06:00:00	268	0.8										
18/02/2018 07:00:00	309	0.8										
18/02/2018 08:00:00	259	1										
18/02/2018 09:00:00	299	0.9										
18/02/2018 10:00:00	275	1										
18/02/2018 11:00:00	252	2.9										
18/02/2018 12:00:00	266	2.8										
18/02/2018 13:00:00	263	2.2										
18/02/2018 14:00:00	285	1.4										
18/02/2018 15:00:00	53	0.7										
18/02/2018 16:00:00	28	2.1										
18/02/2018 17:00:00	72	3.9										
18/02/2018 18:00:00	59	2.7										
18/02/2018 19:00:00	71	2.1										
18/02/2018 20:00:00	57	1.9										
18/02/2018 21:00:00	62	1.8										
18/02/2018 22:00:00	319	0.3										
18/02/2018 23:00:00	352	0.6										
19/02/2018 00:00:00	15	0.7										
19/02/2018 01:00:00	344	0.8										
19/02/2018 02:00:00	332	0.5										
19/02/2018 03:00:00	10	0.5										
19/02/2018 04:00:00	317	0.7										
19/02/2018 05:00:00	332	0.9										
19/02/2018 06:00:00	317	1.1										
19/02/2018 07:00:00	267	1.7										
19/02/2018 08:00:00	268	2.2										
19/02/2018 09:00:00	261	2										
19/02/2018 10:00:00	319	1.1										
19/02/2018 11:00:00	268	1.1										
19/02/2018 12:00:00	268	1.8										
19/02/2018 13:00:00	243	2.3										
19/02/2018 14:00:00	257	2.1										
19/02/2018 15:00:00	255	2.2										
19/02/2018 16:00:00	240	2.5										
19/02/2018 17:00:00	233	1.9										
19/02/2018 18:00:00	228	1.6										
19/02/2018 19:00:00	228	0.8										
19/02/2018 20:00:00	228	1.4										
19/02/2018 21:00:00	224	1.6										
19/02/2018 22:00:00	219	1.8										
19/02/2018 23:00:00	224	1.6										
20/02/2018 00:00:00	218	1.5										
20/02/2018 01:00:00	228	2										
20/02/2018 02:00:00	222	1.9										
20/02/2018 03:00:00	229	2.2										
20/02/2018 04:00:00	224	2.2										
20/02/2018 05:00:00	232	2.2										
20/02/2018 06:00:00	232	2.3										
20/02/2018 07:00:00	240	1										
20/02/2018 08:00:00	224	1.1										
20/02/2018 09:00:00	258	1.6										
20/02/2018 10:00:00	360	1.4										
20/02/2018 11:00:00	274	1.9										
20/02/2018 12:00:00	344	1.2										
20/02/2018 13:00:00	346	2										
20/02/2018 14:00:00	6	1.7										
20/02/2018 15:00:00	353	1.7										
20/02/2018 16:00:00	308	0.8										
20/02/2018 17:00:00	293	1.3										
20/02/2018 18:00:00	294	1.3										
20/02/2018 19:00:00	262	1.9										
20/02/2018 20:00:00	261	3										
20/02/2018 21:00:00	267	2.1										
20/02/2018 22:00:00	265	1.9										
20/02/2018 23:00:00	261	2.1										
21/02/2018 00:00:00	261	2.2										
21/02/2018 01:00:00	254	2										
21/02/2018 02:00:00	259	2.9										
21/02/2018 03:00:00	260	2										
21/02/2018 04:00:00	271	1.4										
21/02/2018 05:00:00	281	1.4										
21/02/2018 06:00:00	266	1.8										
21/02/2018 07:00:00	278	1.6										
21/02/2018 08:00:00	271	1.6										
21/02/2018 09:00:00	298	1.4										
21/02/2018 10:00:00	341	1.4										
21/02/2018 11:00:00	323	1.8										
21/02/2018 12:00:00	318	1.4										
21/02/2018 13:00:00	12	2.5										
21/02/2018 14:00:00	11	1.3										
21/02/2018 15:00:00	36	4.9										
21/02/2018 16:00:00	309	0.6										
21/02/2018 17:00:00	355	1.8										
21/02/2018 18:00:00	106	0.9										
21/02/2018 19:00:00	347	0.6										
21/02/2018 20:00:00	341	0.6										
21/02/2018 21:00:00	260	0.8										
21/02/2018 22:00:00	227	0.9										
21/02/2018 23:00:00	245	2.6										
22/02/2018 00:00:00	257	1.5										
22/02/2018 01:00:00	357	0.9										
22/02/2018 02:00:00	51	2.3										
22/02/2018 03:00:00	17	2.2										
22/02/2018 04:00:00	359	1										
22/02/2018 05:00:00	356	0.5										
22/02/2018 06:00:00	244	1.3										
22/02/2018 07:00:00	264	2.1										
22/02/2018 08:00:00	270	1.3										
22/02/2018 09:00:00	258	2										
22/02/2018 10:00:00	262	2.9										
22/02/2018 11:00:00	243	3.2										
22/02/2018 12:00:00	246	2.1										
22/02/2018 13:00:00	339	0.9										
22/02/2018 14:00:00	28	1.5										
22/02/2018 15:00:00	15	2.5										
22/02/2018 16:00:00	37	3.6										
22/02/2018 17:00:00	25	3.4										
22/02/2018 18:00:00	332	1.1										
22/02/2018 19:00:00	257	3.3										
22/02/2018 20:00:00	265	2.5										
22/02/2018 21:00:00	272	1.4										
22/02/2018 22:00:00	37	2.2										
22/02/2018 23:00:00	50	5.1										
23/02/2018 00:00:00	23	2.2										
23/02/2018 01:00:00	302	1.3										
23/02/2018 02:00:00	255	2.3										
23/02/2018 03:00:00	259	2.5										
23/02/2018 04:00:00	266	2.5										
23/02/2018 05:00:00	261	2.9										
23/02/2018 06:00:00	253	1.7										
23/02/2018 07:00:00	263	2.4										
